date,year,month,weekday,pref_code,pref_en,pref_ja,tmax_c,tmean_c,humidity_pct,transported,elderly,severe
2018-06-13,2018,6,Wed,40,Fukuoka,福岡県,22.2,19.1,80,3,2,0
2018-06-13,2018,6,Wed,47,Okinawa,沖縄県,27.9,25.6,71,2,0,0
2018-06-14,2018,6,Thu,1,Hokkaido,北海道,10.8,9.6,75,0,0,0
2018-06-14,2018,6,Thu,13,Tokyo,東京都,23.2,19.5,79,1,0,0
2018-06-14,2018,6,Thu,23,Aichi,愛知県,25.6,20.2,78,4,1,0
2018-06-14,2018,6,Thu,27,Osaka,大阪府,25.0,19.8,75,2,1,0
2018-06-14,2018,6,Thu,28,Hyogo,兵庫県,23.3,19.4,80,4,1,0
2018-06-14,2018,6,Thu,40,Fukuoka,福岡県,25.2,21.0,80,1,0,1
2018-06-14,2018,6,Thu,47,Okinawa,沖縄県,27.1,24.9,88,0,0,0
2018-06-15,2018,6,Fri,1,Hokkaido,北海道,15.6,11.0,75,0,0,0
2018-06-15,2018,6,Fri,13,Tokyo,東京都,18.6,17.6,91,0,0,0
2018-06-15,2018,6,Fri,23,Aichi,愛知県,22.0,20.2,87,0,0,0
2018-06-15,2018,6,Fri,27,Osaka,大阪府,23.5,19.8,82,1,0,0
2018-06-15,2018,6,Fri,28,Hyogo,兵庫県,21.1,19.0,86,0,0,0
2018-06-15,2018,6,Fri,40,Fukuoka,福岡県,22.3,19.8,86,0,0,0
2018-06-15,2018,6,Fri,47,Okinawa,沖縄県,27.9,26.2,93,1,0,0
2018-06-16,2018,6,Sat,1,Hokkaido,北海道,16.5,12.1,79,1,0,0
2018-06-16,2018,6,Sat,13,Tokyo,東京都,17.8,16.1,83,0,0,0
2018-06-16,2018,6,Sat,23,Aichi,愛知県,24.5,19.6,72,3,1,0
2018-06-16,2018,6,Sat,27,Osaka,大阪府,25.0,19.3,69,3,0,0
2018-06-16,2018,6,Sat,28,Hyogo,兵庫県,22.7,18.6,74,4,0,0
2018-06-16,2018,6,Sat,40,Fukuoka,福岡県,23.2,19.7,83,2,0,0
2018-06-16,2018,6,Sat,47,Okinawa,沖縄県,27.2,26.4,88,0,0,0
2018-06-17,2018,6,Sun,1,Hokkaido,北海道,15.2,11.9,78,0,0,0
2018-06-17,2018,6,Sun,13,Tokyo,東京都,22.3,18.2,79,2,0,0
2018-06-17,2018,6,Sun,23,Aichi,愛知県,24.9,20.6,77,3,0,0
2018-06-17,2018,6,Sun,27,Osaka,大阪府,27.5,21.0,74,12,4,0
2018-06-17,2018,6,Sun,28,Hyogo,兵庫県,25.2,21.1,75,16,7,0
2018-06-17,2018,6,Sun,40,Fukuoka,福岡県,28.7,22.9,72,9,3,0
2018-06-17,2018,6,Sun,47,Okinawa,沖縄県,28.6,26.3,84,4,0,0
2018-06-18,2018,6,Mon,1,Hokkaido,北海道,16.2,13.3,86,0,0,0
2018-06-18,2018,6,Mon,13,Tokyo,東京都,22.3,19.9,87,0,0,0
2018-06-18,2018,6,Mon,23,Aichi,愛知県,25.0,20.0,82,2,0,0
2018-06-18,2018,6,Mon,27,Osaka,大阪府,25.9,22.4,78,4,1,0
2018-06-18,2018,6,Mon,28,Hyogo,兵庫県,24.8,22.1,81,9,6,0
2018-06-18,2018,6,Mon,40,Fukuoka,福岡県,27.3,22.9,78,3,2,0
2018-06-18,2018,6,Mon,47,Okinawa,沖縄県,28.3,26.5,90,5,1,0
2018-06-19,2018,6,Tue,1,Hokkaido,北海道,19.2,16.1,86,6,5,0
2018-06-19,2018,6,Tue,13,Tokyo,東京都,28.0,22.2,77,11,8,0
2018-06-19,2018,6,Tue,23,Aichi,愛知県,26.0,21.7,81,7,3,0
2018-06-19,2018,6,Tue,27,Osaka,大阪府,24.4,21.8,87,1,1,0
2018-06-19,2018,6,Tue,28,Hyogo,兵庫県,23.1,21.2,90,2,1,0
2018-06-19,2018,6,Tue,40,Fukuoka,福岡県,23.5,22.0,89,2,0,0
2018-06-19,2018,6,Tue,47,Okinawa,沖縄県,28.8,27.5,89,0,0,0
2018-06-20,2018,6,Wed,1,Hokkaido,北海道,19.2,16.1,89,2,2,0
2018-06-20,2018,6,Wed,13,Tokyo,東京都,22.9,21.0,90,0,0,0
2018-06-20,2018,6,Wed,23,Aichi,愛知県,23.2,21.1,92,1,0,0
2018-06-20,2018,6,Wed,27,Osaka,大阪府,23.3,21.6,91,4,0,0
2018-06-20,2018,6,Wed,28,Hyogo,兵庫県,23.0,21.3,96,0,0,0
2018-06-20,2018,6,Wed,40,Fukuoka,福岡県,22.7,21.3,92,3,1,0
2018-06-20,2018,6,Wed,47,Okinawa,沖縄県,29.2,27.8,87,4,1,0
2018-06-21,2018,6,Thu,1,Hokkaido,北海道,18.2,15.2,88,0,0,0
2018-06-21,2018,6,Thu,13,Tokyo,東京都,23.9,20.7,90,0,0,0
2018-06-21,2018,6,Thu,23,Aichi,愛知県,25.2,22.4,78,4,3,0
2018-06-21,2018,6,Thu,27,Osaka,大阪府,24.0,22.2,84,2,2,0
2018-06-21,2018,6,Thu,28,Hyogo,兵庫県,24.4,21.9,88,2,1,0
2018-06-21,2018,6,Thu,40,Fukuoka,福岡県,26.1,22.5,80,7,2,0
2018-06-21,2018,6,Thu,47,Okinawa,沖縄県,29.0,27.8,88,5,2,0
2018-06-22,2018,6,Fri,1,Hokkaido,北海道,23.1,17.1,82,3,3,0
2018-06-22,2018,6,Fri,13,Tokyo,東京都,27.1,22.8,77,8,4,0
2018-06-22,2018,6,Fri,23,Aichi,愛知県,27.8,21.9,71,9,5,0
2018-06-22,2018,6,Fri,27,Osaka,大阪府,27.9,22.5,77,9,7,0
2018-06-22,2018,6,Fri,28,Hyogo,兵庫県,26.5,22.3,86,8,6,0
2018-06-22,2018,6,Fri,40,Fukuoka,福岡県,27.3,22.5,77,7,2,0
2018-06-22,2018,6,Fri,47,Okinawa,沖縄県,28.9,27.5,89,11,4,0
2018-06-23,2018,6,Sat,1,Hokkaido,北海道,24.4,18.5,74,2,2,0
2018-06-23,2018,6,Sat,13,Tokyo,東京都,23.1,20.0,88,1,0,0
2018-06-23,2018,6,Sat,23,Aichi,愛知県,21.7,19.4,87,0,0,0
2018-06-23,2018,6,Sat,27,Osaka,大阪府,24.3,21.3,84,1,0,0
2018-06-23,2018,6,Sat,28,Hyogo,兵庫県,23.2,20.9,90,0,0,0
2018-06-23,2018,6,Sat,40,Fukuoka,福岡県,23.0,20.7,84,1,1,0
2018-06-23,2018,6,Sat,47,Okinawa,沖縄県,29.2,27.9,87,10,3,1
2018-06-24,2018,6,Sun,1,Hokkaido,北海道,21.1,15.8,84,3,2,0
2018-06-24,2018,6,Sun,13,Tokyo,東京都,26.2,21.3,83,6,1,0
2018-06-24,2018,6,Sun,23,Aichi,愛知県,28.4,22.0,73,12,4,0
2018-06-24,2018,6,Sun,27,Osaka,大阪府,25.2,22.1,80,10,3,0
2018-06-24,2018,6,Sun,28,Hyogo,兵庫県,25.8,22.3,81,11,7,0
2018-06-24,2018,6,Sun,40,Fukuoka,福岡県,28.0,22.5,82,13,4,0
2018-06-24,2018,6,Sun,47,Okinawa,沖縄県,29.4,27.8,87,17,4,2
2018-06-25,2018,6,Mon,1,Hokkaido,北海道,15.1,12.9,77,2,2,0
2018-06-25,2018,6,Mon,13,Tokyo,東京都,31.0,24.4,77,45,28,1
2018-06-25,2018,6,Mon,23,Aichi,愛知県,31.1,24.2,68,30,16,1
2018-06-25,2018,6,Mon,27,Osaka,大阪府,28.0,23.3,77,35,17,1
2018-06-25,2018,6,Mon,28,Hyogo,兵庫県,27.7,23.4,84,22,18,0
2018-06-25,2018,6,Mon,40,Fukuoka,福岡県,29.0,23.1,78,13,10,0
2018-06-25,2018,6,Mon,47,Okinawa,沖縄県,29.6,28.0,85,3,1,0
2018-06-26,2018,6,Tue,1,Hokkaido,北海道,19.2,13.9,77,0,0,0
2018-06-26,2018,6,Tue,13,Tokyo,東京都,27.6,23.7,80,27,16,1
2018-06-26,2018,6,Tue,23,Aichi,愛知県,28.6,24.5,79,25,14,0
2018-06-26,2018,6,Tue,27,Osaka,大阪府,29.5,24.9,80,34,17,0
2018-06-26,2018,6,Tue,28,Hyogo,兵庫県,26.4,23.9,90,18,13,2
2018-06-26,2018,6,Tue,40,Fukuoka,福岡県,27.9,25.1,85,8,3,0
2018-06-26,2018,6,Tue,47,Okinawa,沖縄県,29.5,27.8,83,4,2,0
2018-06-27,2018,6,Wed,1,Hokkaido,北海道,22.1,17.5,92,0,0,0
2018-06-27,2018,6,Wed,13,Tokyo,東京都,29.5,26.2,79,21,9,0
2018-06-27,2018,6,Wed,23,Aichi,愛知県,30.1,26.1,85,26,15,0
2018-06-27,2018,6,Wed,27,Osaka,大阪府,30.0,27.1,78,35,16,1
2018-06-27,2018,6,Wed,28,Hyogo,兵庫県,26.1,24.6,94,18,12,0
2018-06-27,2018,6,Wed,40,Fukuoka,福岡県,29.4,26.4,79,3,2,0
2018-06-27,2018,6,Wed,47,Okinawa,沖縄県,29.7,28.0,83,5,3,0
2018-06-28,2018,6,Thu,1,Hokkaido,北海道,23.7,18.4,89,6,2,0
2018-06-28,2018,6,Thu,13,Tokyo,東京都,30.5,26.7,80,20,7,1
2018-06-28,2018,6,Thu,23,Aichi,愛知県,29.9,26.0,88,26,8,1
2018-06-28,2018,6,Thu,27,Osaka,大阪府,30.4,27.4,79,32,16,2
2018-06-28,2018,6,Thu,28,Hyogo,兵庫県,26.3,24.8,94,16,6,0
2018-06-28,2018,6,Thu,40,Fukuoka,福岡県,27.8,26.1,84,5,4,0
2018-06-28,2018,6,Thu,47,Okinawa,沖縄県,30.0,28.3,81,8,3,1
2018-06-29,2018,6,Fri,1,Hokkaido,北海道,22.0,18.5,92,1,0,0
2018-06-29,2018,6,Fri,13,Tokyo,東京都,29.6,26.5,82,44,22,4
2018-06-29,2018,6,Fri,23,Aichi,愛知県,28.0,25.7,89,15,7,0
2018-06-29,2018,6,Fri,27,Osaka,大阪府,29.0,25.6,87,19,11,0
2018-06-29,2018,6,Fri,28,Hyogo,兵庫県,25.1,24.1,97,3,1,0
2018-06-29,2018,6,Fri,40,Fukuoka,福岡県,25.5,24.7,89,1,1,0
2018-06-29,2018,6,Fri,47,Okinawa,沖縄県,29.9,27.5,87,9,2,0
2018-06-30,2018,6,Sat,1,Hokkaido,北海道,27.9,20.7,86,17,9,0
2018-06-30,2018,6,Sat,13,Tokyo,東京都,30.2,26.7,80,63,25,3
2018-06-30,2018,6,Sat,23,Aichi,愛知県,29.6,26.0,85,22,10,0
2018-06-30,2018,6,Sat,27,Osaka,大阪府,31.2,26.4,86,44,21,0
2018-06-30,2018,6,Sat,28,Hyogo,兵庫県,28.2,25.2,93,20,10,0
2018-06-30,2018,6,Sat,40,Fukuoka,福岡県,26.9,24.7,91,4,1,0
2018-06-30,2018,6,Sat,47,Okinawa,沖縄県,28.8,27.3,83,1,0,0
2018-07-01,2018,7,Sun,1,Hokkaido,北海道,24.3,20.2,96,4,1,0
2018-07-01,2018,7,Sun,13,Tokyo,東京都,29.5,26.2,79,58,20,3
2018-07-01,2018,7,Sun,23,Aichi,愛知県,29.6,25.8,84,51,26,0
2018-07-01,2018,7,Sun,27,Osaka,大阪府,32.9,27.4,80,68,37,0
2018-07-01,2018,7,Sun,28,Hyogo,兵庫県,29.4,26.1,86,48,27,0
2018-07-01,2018,7,Sun,40,Fukuoka,福岡県,31.7,27.1,78,43,22,0
2018-07-01,2018,7,Sun,47,Okinawa,沖縄県,28.8,27.3,83,1,1,0
2018-07-02,2018,7,Mon,1,Hokkaido,北海道,24.8,21.1,94,7,3,0
2018-07-02,2018,7,Mon,13,Tokyo,東京都,31.5,26.5,78,85,50,5
2018-07-02,2018,7,Mon,23,Aichi,愛知県,30.0,26.0,83,43,20,1
2018-07-02,2018,7,Mon,27,Osaka,大阪府,31.4,27.3,82,57,35,1
2018-07-02,2018,7,Mon,28,Hyogo,兵庫県,28.6,26.1,88,38,21,1
2018-07-02,2018,7,Mon,40,Fukuoka,福岡県,31.0,27.1,77,8,4,0
2018-07-02,2018,7,Mon,47,Okinawa,沖縄県,27.7,26.4,89,0,0,0
2018-07-03,2018,7,Tue,1,Hokkaido,北海道,24.9,21.3,94,4,1,0
2018-07-03,2018,7,Tue,13,Tokyo,東京都,31.0,26.7,75,71,43,4
2018-07-03,2018,7,Tue,23,Aichi,愛知県,29.2,25.7,83,24,12,1
2018-07-03,2018,7,Tue,27,Osaka,大阪府,31.9,27.3,76,42,28,1
2018-07-03,2018,7,Tue,28,Hyogo,兵庫県,28.6,26.0,83,19,13,0
2018-07-03,2018,7,Tue,40,Fukuoka,福岡県,27.1,24.6,88,1,0,0
2018-07-03,2018,7,Tue,47,Okinawa,沖縄県,27.9,26.5,89,4,0,0
2018-07-04,2018,7,Wed,1,Hokkaido,北海道,24.8,20.6,92,4,1,0
2018-07-04,2018,7,Wed,13,Tokyo,東京都,29.9,26.4,78,37,24,2
2018-07-04,2018,7,Wed,23,Aichi,愛知県,27.1,25.1,90,9,2,0
2018-07-04,2018,7,Wed,27,Osaka,大阪府,28.9,27.1,80,18,12,0
2018-07-04,2018,7,Wed,28,Hyogo,兵庫県,26.1,25.2,93,9,9,0
2018-07-04,2018,7,Wed,40,Fukuoka,福岡県,31.0,26.5,80,17,11,0
2018-07-04,2018,7,Wed,47,Okinawa,沖縄県,26.8,26.1,92,0,0,0
2018-07-05,2018,7,Thu,1,Hokkaido,北海道,16.2,13.1,88,0,0,0
2018-07-05,2018,7,Thu,13,Tokyo,東京都,28.8,26.4,80,18,11,0
2018-07-05,2018,7,Thu,23,Aichi,愛知県,26.3,24.9,93,2,1,0
2018-07-05,2018,7,Thu,27,Osaka,大阪府,27.3,26.0,85,6,6,0
2018-07-05,2018,7,Thu,28,Hyogo,兵庫県,25.4,24.6,95,1,0,0
2018-07-05,2018,7,Thu,40,Fukuoka,福岡県,25.6,24.4,94,8,4,0
2018-07-05,2018,7,Thu,47,Okinawa,沖縄県,27.1,26.2,91,0,0,0
2018-07-06,2018,7,Fri,1,Hokkaido,北海道,18.0,13.4,76,0,0,0
2018-07-06,2018,7,Fri,13,Tokyo,東京都,25.5,22.9,89,6,2,0
2018-07-06,2018,7,Fri,23,Aichi,愛知県,25.4,24.4,95,2,1,0
2018-07-06,2018,7,Fri,27,Osaka,大阪府,26.6,25.2,88,7,2,0
2018-07-06,2018,7,Fri,28,Hyogo,兵庫県,25.1,24.2,96,0,0,0
2018-07-06,2018,7,Fri,40,Fukuoka,福岡県,24.7,23.5,96,0,0,0
2018-07-06,2018,7,Fri,47,Okinawa,沖縄県,28.2,27.2,85,2,1,0
2018-07-07,2018,7,Sat,1,Hokkaido,北海道,15.1,13.7,82,0,0,0
2018-07-07,2018,7,Sat,13,Tokyo,東京都,28.3,23.9,85,13,5,0
2018-07-07,2018,7,Sat,23,Aichi,愛知県,26.1,24.6,92,2,0,0
2018-07-07,2018,7,Sat,27,Osaka,大阪府,27.1,25.2,86,4,0,0
2018-07-07,2018,7,Sat,28,Hyogo,兵庫県,24.9,24.2,95,1,1,0
2018-07-07,2018,7,Sat,40,Fukuoka,福岡県,24.4,22.4,87,1,0,0
2018-07-07,2018,7,Sat,47,Okinawa,沖縄県,28.9,27.5,84,12,5,0
2018-07-08,2018,7,Sun,1,Hokkaido,北海道,22.1,16.4,78,4,4,0
2018-07-08,2018,7,Sun,13,Tokyo,東京都,30.4,26.6,83,41,17,3
2018-07-08,2018,7,Sun,23,Aichi,愛知県,29.5,25.8,84,32,8,0
2018-07-08,2018,7,Sun,27,Osaka,大阪府,29.5,25.8,85,38,19,0
2018-07-08,2018,7,Sun,28,Hyogo,兵庫県,26.7,25.0,92,15,10,0
2018-07-08,2018,7,Sun,40,Fukuoka,福岡県,26.0,23.7,88,4,2,0
2018-07-08,2018,7,Sun,47,Okinawa,沖縄県,29.5,27.7,82,14,3,0
2018-07-09,2018,7,Mon,1,Hokkaido,北海道,21.9,17.6,88,0,0,0
2018-07-09,2018,7,Mon,13,Tokyo,東京都,30.1,26.6,86,56,28,3
2018-07-09,2018,7,Mon,23,Aichi,愛知県,30.2,25.9,82,41,18,0
2018-07-09,2018,7,Mon,27,Osaka,大阪府,31.6,26.7,80,53,24,0
2018-07-09,2018,7,Mon,28,Hyogo,兵庫県,29.7,26.0,86,60,33,0
2018-07-09,2018,7,Mon,40,Fukuoka,福岡県,30.5,26.3,83,54,31,2
2018-07-09,2018,7,Mon,47,Okinawa,沖縄県,29.9,27.6,82,2,1,0
2018-07-10,2018,7,Tue,1,Hokkaido,北海道,22.6,18.6,93,3,1,0
2018-07-10,2018,7,Tue,13,Tokyo,東京都,31.3,27.0,82,120,56,2
2018-07-10,2018,7,Tue,23,Aichi,愛知県,30.7,26.7,82,90,35,0
2018-07-10,2018,7,Tue,27,Osaka,大阪府,30.6,26.8,82,84,30,0
2018-07-10,2018,7,Tue,28,Hyogo,兵庫県,28.6,26.0,88,56,19,1
2018-07-10,2018,7,Tue,40,Fukuoka,福岡県,32.2,27.9,78,126,47,2
2018-07-10,2018,7,Tue,47,Okinawa,沖縄県,27.8,27.3,82,0,0,0
2018-07-11,2018,7,Wed,1,Hokkaido,北海道,21.1,17.5,88,4,3,0
2018-07-11,2018,7,Wed,13,Tokyo,東京都,31.5,27.5,83,79,46,2
2018-07-11,2018,7,Wed,23,Aichi,愛知県,33.1,27.8,76,85,42,0
2018-07-11,2018,7,Wed,27,Osaka,大阪府,29.6,26.7,85,57,30,0
2018-07-11,2018,7,Wed,28,Hyogo,兵庫県,29.1,26.6,89,44,24,1
2018-07-11,2018,7,Wed,40,Fukuoka,福岡県,29.2,26.8,81,62,33,0
2018-07-11,2018,7,Wed,47,Okinawa,沖縄県,29.1,27.8,84,6,3,0
2018-07-12,2018,7,Thu,1,Hokkaido,北海道,25.1,18.7,87,6,4,0
2018-07-12,2018,7,Thu,13,Tokyo,東京都,29.4,25.7,88,25,14,0
2018-07-12,2018,7,Thu,23,Aichi,愛知県,32.0,27.2,76,53,29,1
2018-07-12,2018,7,Thu,27,Osaka,大阪府,30.5,27.5,79,50,24,1
2018-07-12,2018,7,Thu,28,Hyogo,兵庫県,30.2,27.2,79,31,18,0
2018-07-12,2018,7,Thu,40,Fukuoka,福岡県,29.2,26.6,81,65,36,3
2018-07-12,2018,7,Thu,47,Okinawa,沖縄県,29.2,27.6,85,4,2,0
2018-07-13,2018,7,Fri,1,Hokkaido,北海道,22.6,19.0,92,4,2,0
2018-07-13,2018,7,Fri,13,Tokyo,東京都,31.6,27.5,83,86,42,2
2018-07-13,2018,7,Fri,23,Aichi,愛知県,32.9,27.6,78,53,28,0
2018-07-13,2018,7,Fri,27,Osaka,大阪府,30.3,27.4,79,90,44,2
2018-07-13,2018,7,Fri,28,Hyogo,兵庫県,30.3,27.8,81,62,30,0
2018-07-13,2018,7,Fri,40,Fukuoka,福岡県,29.0,26.4,83,73,36,1
2018-07-13,2018,7,Fri,47,Okinawa,沖縄県,29.1,27.3,83,5,1,0
2018-07-14,2018,7,Sat,1,Hokkaido,北海道,27.2,21.2,85,19,12,0
2018-07-14,2018,7,Sat,13,Tokyo,東京都,34.0,28.8,78,156,76,5
2018-07-14,2018,7,Sat,23,Aichi,愛知県,34.6,28.5,73,163,54,0
2018-07-14,2018,7,Sat,27,Osaka,大阪府,32.0,28.1,79,227,91,2
2018-07-14,2018,7,Sat,28,Hyogo,兵庫県,31.3,28.4,79,160,63,4
2018-07-14,2018,7,Sat,40,Fukuoka,福岡県,29.6,26.4,81,80,33,4
2018-07-14,2018,7,Sat,47,Okinawa,沖縄県,28.8,27.2,82,5,1,0
2018-07-15,2018,7,Sun,1,Hokkaido,北海道,24.7,19.2,91,3,0,0
2018-07-15,2018,7,Sun,13,Tokyo,東京都,32.5,28.3,83,182,74,3
2018-07-15,2018,7,Sun,23,Aichi,愛知県,33.2,28.5,78,219,97,4
2018-07-15,2018,7,Sun,27,Osaka,大阪府,32.8,28.3,76,247,94,2
2018-07-15,2018,7,Sun,28,Hyogo,兵庫県,30.8,28.1,79,176,84,2
2018-07-15,2018,7,Sun,40,Fukuoka,福岡県,30.4,27.0,78,96,44,0
2018-07-15,2018,7,Sun,47,Okinawa,沖縄県,29.1,27.4,81,5,1,0
2018-07-16,2018,7,Mon,1,Hokkaido,北海道,20.1,18.2,91,13,7,0
2018-07-16,2018,7,Mon,13,Tokyo,東京都,31.9,28.3,83,194,95,5
2018-07-16,2018,7,Mon,23,Aichi,愛知県,34.4,29.0,79,255,117,9
2018-07-16,2018,7,Mon,27,Osaka,大阪府,32.1,28.4,78,238,109,1
2018-07-16,2018,7,Mon,28,Hyogo,兵庫県,32.0,28.1,83,152,83,4
2018-07-16,2018,7,Mon,40,Fukuoka,福岡県,30.8,27.2,76,90,41,2
2018-07-16,2018,7,Mon,47,Okinawa,沖縄県,29.2,27.7,85,10,4,0
2018-07-17,2018,7,Tue,1,Hokkaido,北海道,23.0,18.7,85,7,4,0
2018-07-17,2018,7,Tue,13,Tokyo,東京都,33.2,28.7,83,264,115,9
2018-07-17,2018,7,Tue,23,Aichi,愛知県,34.6,29.2,79,292,131,8
2018-07-17,2018,7,Tue,27,Osaka,大阪府,31.6,28.5,78,243,131,3
2018-07-17,2018,7,Tue,28,Hyogo,兵庫県,31.3,27.8,86,118,60,4
2018-07-17,2018,7,Tue,40,Fukuoka,福岡県,30.0,27.3,72,52,26,0
2018-07-17,2018,7,Tue,47,Okinawa,沖縄県,29.1,27.5,85,4,0,0
2018-07-18,2018,7,Wed,1,Hokkaido,北海道,24.1,19.6,86,8,6,0
2018-07-18,2018,7,Wed,13,Tokyo,東京都,33.7,29.1,81,341,184,15
2018-07-18,2018,7,Wed,23,Aichi,愛知県,35.7,29.6,78,367,158,14
2018-07-18,2018,7,Wed,27,Osaka,大阪府,33.0,29.4,76,398,168,7
2018-07-18,2018,7,Wed,28,Hyogo,兵庫県,32.7,29.0,78,234,127,9
2018-07-18,2018,7,Wed,40,Fukuoka,福岡県,29.6,27.3,73,72,33,4
2018-07-18,2018,7,Wed,47,Okinawa,沖縄県,29.3,27.7,83,11,7,0
2018-07-19,2018,7,Thu,1,Hokkaido,北海道,23.6,19.5,87,32,11,1
2018-07-19,2018,7,Thu,13,Tokyo,東京都,32.7,28.6,80,297,131,16
2018-07-19,2018,7,Thu,23,Aichi,愛知県,33.8,29.0,80,321,153,13
2018-07-19,2018,7,Thu,27,Osaka,大阪府,34.7,29.2,72,353,176,3
2018-07-19,2018,7,Thu,28,Hyogo,兵庫県,33.6,29.2,71,173,87,4
2018-07-19,2018,7,Thu,40,Fukuoka,福岡県,31.0,28.0,72,107,48,4
2018-07-19,2018,7,Thu,47,Okinawa,沖縄県,29.5,27.7,82,10,4,0
2018-07-20,2018,7,Fri,1,Hokkaido,北海道,26.6,22.0,85,58,20,0
2018-07-20,2018,7,Fri,13,Tokyo,東京都,32.8,28.8,78,259,135,14
2018-07-20,2018,7,Fri,23,Aichi,愛知県,33.3,29.1,77,255,114,7
2018-07-20,2018,7,Fri,27,Osaka,大阪府,35.0,29.5,77,308,158,5
2018-07-20,2018,7,Fri,28,Hyogo,兵庫県,32.7,28.5,83,223,91,5
2018-07-20,2018,7,Fri,40,Fukuoka,福岡県,37.5,31.1,62,139,61,2
2018-07-20,2018,7,Fri,47,Okinawa,沖縄県,30.3,27.4,84,4,2,0
2018-07-21,2018,7,Sat,1,Hokkaido,北海道,28.8,22.9,88,51,23,1
2018-07-21,2018,7,Sat,13,Tokyo,東京都,34.3,29.6,74,315,133,16
2018-07-21,2018,7,Sat,23,Aichi,愛知県,33.8,29.0,74,186,77,6
2018-07-21,2018,7,Sat,27,Osaka,大阪府,32.9,29.3,77,215,107,2
2018-07-21,2018,7,Sat,28,Hyogo,兵庫県,30.5,28.0,84,154,72,3
2018-07-21,2018,7,Sat,40,Fukuoka,福岡県,35.2,30.4,61,100,45,2
2018-07-21,2018,7,Sat,47,Okinawa,沖縄県,28.5,27.2,87,4,2,0
2018-07-22,2018,7,Sun,1,Hokkaido,北海道,21.1,19.4,87,23,13,0
2018-07-22,2018,7,Sun,13,Tokyo,東京都,36.0,30.7,70,309,135,16
2018-07-22,2018,7,Sun,23,Aichi,愛知県,36.5,30.7,68,284,123,9
2018-07-22,2018,7,Sun,27,Osaka,大阪府,32.4,29.3,76,180,85,2
2018-07-22,2018,7,Sun,28,Hyogo,兵庫県,31.1,28.0,87,138,65,4
2018-07-22,2018,7,Sun,40,Fukuoka,福岡県,34.0,30.0,70,82,38,1
2018-07-22,2018,7,Sun,47,Okinawa,沖縄県,29.2,27.9,84,3,0,0
2018-07-23,2018,7,Mon,1,Hokkaido,北海道,23.4,18.9,81,10,5,0
2018-07-23,2018,7,Mon,13,Tokyo,東京都,39.1,32.4,55,406,236,34
2018-07-23,2018,7,Mon,23,Aichi,愛知県,38.3,31.5,57,327,186,16
2018-07-23,2018,7,Mon,27,Osaka,大阪府,35.5,30.9,70,320,162,6
2018-07-23,2018,7,Mon,28,Hyogo,兵庫県,33.2,29.8,77,223,104,7
2018-07-23,2018,7,Mon,40,Fukuoka,福岡県,30.6,28.4,82,93,42,0
2018-07-23,2018,7,Mon,47,Okinawa,沖縄県,29.3,28.1,85,9,6,1
2018-07-24,2018,7,Tue,1,Hokkaido,北海道,23.9,19.8,83,26,12,0
2018-07-24,2018,7,Tue,13,Tokyo,東京都,34.0,29.9,70,307,170,13
2018-07-24,2018,7,Tue,23,Aichi,愛知県,37.2,31.2,62,263,127,14
2018-07-24,2018,7,Tue,27,Osaka,大阪府,36.2,31.1,61,264,144,2
2018-07-24,2018,7,Tue,28,Hyogo,兵庫県,34.3,30.0,72,152,75,4
2018-07-24,2018,7,Tue,40,Fukuoka,福岡県,31.0,28.3,82,115,61,2
2018-07-24,2018,7,Tue,47,Okinawa,沖縄県,29.8,28.2,85,17,2,0
2018-07-25,2018,7,Wed,1,Hokkaido,北海道,26.4,21.5,84,37,19,1
2018-07-25,2018,7,Wed,13,Tokyo,東京都,31.2,27.8,80,187,104,7
2018-07-25,2018,7,Wed,23,Aichi,愛知県,36.1,30.5,65,224,110,5
2018-07-25,2018,7,Wed,27,Osaka,大阪府,37.3,30.6,62,250,108,2
2018-07-25,2018,7,Wed,28,Hyogo,兵庫県,33.4,28.9,75,135,77,5
2018-07-25,2018,7,Wed,40,Fukuoka,福岡県,31.5,28.6,80,110,56,1
2018-07-25,2018,7,Wed,47,Okinawa,沖縄県,31.0,28.5,81,21,4,0
2018-07-26,2018,7,Thu,1,Hokkaido,北海道,25.1,21.2,86,53,19,0
2018-07-26,2018,7,Thu,13,Tokyo,東京都,28.4,25.4,75,92,52,1
2018-07-26,2018,7,Thu,23,Aichi,愛知県,33.2,29.1,67,107,45,3
2018-07-26,2018,7,Thu,27,Osaka,大阪府,34.7,30.5,71,176,88,1
2018-07-26,2018,7,Thu,28,Hyogo,兵庫県,31.6,28.6,83,113,65,1
2018-07-26,2018,7,Thu,40,Fukuoka,福岡県,33.3,29.2,74,133,59,2
2018-07-26,2018,7,Thu,47,Okinawa,沖縄県,30.0,28.3,84,16,9,0
2018-07-27,2018,7,Fri,1,Hokkaido,北海道,27.5,21.9,83,53,28,0
2018-07-27,2018,7,Fri,13,Tokyo,東京都,27.6,24.4,74,54,32,1
2018-07-27,2018,7,Fri,23,Aichi,愛知県,32.1,27.9,62,52,28,1
2018-07-27,2018,7,Fri,27,Osaka,大阪府,29.5,27.3,80,107,47,1
2018-07-27,2018,7,Fri,28,Hyogo,兵庫県,29.1,26.9,83,70,42,0
2018-07-27,2018,7,Fri,40,Fukuoka,福岡県,32.9,29.1,74,107,51,3
